,ticker,date,assets
37572,MGHCF,20160331,11.937999999999999
37648,SCRH,20160331,0.8079999999999999
37713,QTRRF,20160331,36.957
16248,VJET,20160331,76.143
60562,OHGI,20160331,15.934000000000001
26925,CHUBK,20160331,153.8
48240,CTCM,20160331,378.74199999999996
20631,NDRM,20160331,100.868
47637,ACTS,20160331,249.15099999999998
59879,GZT,20160331,21612.431
46685,EGLE,20160331,787.039
53834,ENGT,20160331,4.632
56482,7192B,20160331,185.81599999999997
39435,OBAS,20160331,262.944
45280,QCCO,20160331,93.991
40118,7661B,20160331,63.26
59285,ZNH,20160331,28711.754
27184,DFIN,20160331,817.6
27176,LKSD,20160331,2011.1
43491,CPHI,20160331,97.22200000000001
40597,CRTN,20160331,41.358999999999995
59831,XTLB,20160331,5.3229999999999995
30186,PNBK,20160331,653.531
41371,TIKRF,20160331,8.8
35402,VTSI,20160331,7.27
35450,EMITF,20160331,693.65
54162,IDWAF,20160331,1.723
34783,SBNC,20160331,2155.893
36332,TSBA,20160331,218.30599999999998
35333,WEDXF,20160331,335.50800000000004
23909,BLGO,20160330,1.91
24082,ACFN,20160330,24.33
21909,BHAC,20160330,43.897
59671,CIG,20160330,10325.056999999999
22213,OPGN,20160330,13.763
22308,XBIT,20160330,109.35799999999999
4968,IMUN,20160330,0.040999999999999995
22320,TYME,20160330,4.49
22344,JMG,20160330,359.45599999999996
5194,SIEB,20160330,17.785
22378,STQN,20160330,0.003
1274,CVV,20160330,41.132
23772,SSC,20160330,19.826
22667,LIFE,20160330,129.675
5146,MTR,20160330,4.143
21885,RSRV,20160330,38.188
22929,EACQ,20160330,200.449
24058,LMFA,20160330,14.612
5072,MKTY,20160330,2.5860000000000003
22933,GRSO,20160330,2.23
23174,SPND,20160330,25.889
45518,COFI,20160330,9.626
1266,6534C,20160330,59.964
46640,OTTW,20160330,213.563
59775,XBIO,20160330,16.908
21761,SIAF,20160330,639.5740000000001
20094,NNUP,20160330,0.345
20166,RDGA,20160330,0.001
20342,ENUMQ,20160330,6.343999999999999
20450,AFMD,20160330,86.13600000000001
20492,YUMA.1,20160330,119.62100000000001
20607,SKYS,20160330,361.08
54343,MAXD,20160330,1.554
47717,8550B,20160330,789.93
47645,0957B,20160330,1204.739
20871,MELR,20160330,230.709
20983,PWURF,20160330,40.355
47329,HEROQ,20160330,1108.14
21073,AIOM,20160330,0.005
54359,GNUS,20160330,18.871
46769,MOBQ,20160330,3.3310000000000004
21519,MGN,20160330,3.2039999999999997
21611,CBYL,20160330,56.791000000000004
46753,NETE,20160330,22.914
5268,MKRS,20160330,3.721
21683,WELX,20160330,2.528
24363,ASUR,20160330,34.211
24259,AERG,20160330,0.13699999999999998
24400,ICA,20160330,6298.047
19886,ABMC,20160330,3.7969999999999997
26601,ENIC,20160330,7312.003000000001
4141,INRD,20160330,7.075
54687,BRGO,20160330,2.225
26290,PTI,20160330,18.69
59122,SPDL,20160330,8.142000000000001
3591,GYRO,20160330,58.335
43441,IOC,20160330,1191.395
43398,HCFB,20160330,361.533
2760,VKSC,20160330,413.94
26437,EDIT,20160330,149.363
26564,8856B,20160330,5464.061
26598,ENIC,20160330,8464.239
2736,MARA,20160330,47.228
45230,CRVW,20160330,30.13
2704,SORL,20160330,320.55400000000003
26606,EOCA,20160330,6608.486
26609,EOCA,20160330,5526.683000000001
54831,MFON,20160330,5.934
42498,RSCF,20160330,0.706
42455,RVP,20160330,42.541000000000004
42288,TAT,20160330,299.449
42215,VRME,20160330,0.337
2176,GTBP,20160330,0.054000000000000006
41567,IEVM,20160330,1.238
41447,CNYD,20160330,218.717
43632,LONCF,20160330,28.049
43810,CAAS,20160330,607.695
59147,LTDH.1,20160330,0.0
26187,OCX,20160330,12.731
24643,NK,20160330,366.849
56351,ATOS,20160330,6.242999999999999
24857,FORK,20160330,75.729
24915,EDTXF,20160330,6.112
25025,EQS,20160330,52.53
25129,EAGL.3,20160330,501.098
25171,GCEH,20160330,3.819
25225,ULUR,20160330,7.428999999999999
25412,EMPR,20160330,0.2
54424,NSPX,20160330,2.678
25477,MIRN,20160330,90.917
44321,OGEN,20160330,5.778
25691,9574B,20160330,569.525
4438,KATYQ,20160330,81.60600000000001
25811,WVE,20160330,165.424
44170,TDCP.1,20160330,0.035
25912,BGNE,20160330,116.764
44125,NFEC,20160330,44.354
59251,OIBRQ,20160330,25088.93
44034,NEPH,20160330,3.97
26030,WBT,20160330,1754.0
43978,CATS,20160330,2.88
26155,STGGQ,20160330,204.32299999999998
60258,IVFH,20160330,14.002
6481,PW,20160330,21.748
19552,PLYM,20160330,150.05100000000002
52660,IRSB,20160330,0.053
52476,YEWB,20160330,43.81100000000001
52264,FPAY,20160330,17.477
11883,LEOM,20160330,6.247999999999999
6179,PARF,20160330,24.583000000000002
51880,MARK,20160330,94.586
51864,HMTA,20160330,479.385
11987,VASO,20160330,50.418
51832,OMTK,20160330,2.3609999999999998
12175,VODG,20160330,0.11800000000000001
51731,THTI,20160330,96.30799999999999
51701,SAND,20160330,496.87300000000005
55758,GSV,20160330,62.053999999999995
12642,CEGX,20160330,0.872
6171,PAR,20160330,115.31200000000001
51291,GLGLF,20160330,54.937
51256,TSSI,20160330,13.027000000000001
13147,AWCMY,20160330,2110.7
13570,ANY,20160330,139.111
13616,IGAP,20160330,2.133
5915,OBCI,20160330,23.989
389,ARL,20160330,1117.368
55830,EMYB,20160330,804.038
51203,AETI,20160330,38.586
52636,KBLB,20160330,0.305
11190,CAME,20160330,0.794
19350,MTNB,20160330,8.406
6235,GDP,20160330,98.973
6798,RLBY,20160330,0.012
6981,PVCT,20160330,20.44
7077,SLGD,20160330,16.143
7638,TELOZ,20160330,0.337
53943,PLSB,20160330,3.201
7892,TIRTZ,20160330,0.58
53911,VYCO,20160330,2.023
8299,UAMY,20160330,18.26
53902,RIVE,20160330,549.4490000000001
8659,GBR,20160330,8.875
55177,HALN,20160330,0.121
9458,EUSP,20160330,8.977
55231,LIIZF,20160330,221.265
53633,SNWV,20160330,0.958
53625,EOPT,20160330,1.182
53577,MYOS,20160330,5.3420000000000005
9881,JECFF,20160330,51.218999999999994
53293,VICA,20160330,0.447
55593,GGAZF,20160330,18.743
53181,TOMZ,20160330,11.824000000000002
10134,SCIE,20160330,1.9469999999999998
10217,IOR,20160330,84.304
10710,NNUTU,20160330,65.553
13840,SNFCA,20160330,749.933
51105,NORNQ,20160330,1087.6
55859,ANFC,20160330,38.306999999999995
1576,CLSN,20160330,49.055
49616,IMUC,20160330,30.081999999999997
16825,CESX,20160330,9.836
16854,SNYR,20160330,27.139
16959,STOY,20160330,1.751
49252,VRTB,20160330,54.368
49188,CUII,20160330,39.402
49167,RXII,20160330,11.159
17722,CDXI,20160330,0.852
55997,ENSV,20160330,47.192
17782,MPME,20160330,4.246
48960,SUME,20160330,14.232000000000001
48816,BTHE,20160330,0.878
48807,BDCO,20160330,91.412
48770,BIEI,20160330,0.07
18197,ALDX,20160330,28.205
48647,WARM,20160330,0.35700000000000004
48624,SSNT,20160330,8.484
48607,MPO,20160330,679.1669999999999
48539,BRFH,20160330,3.696
48504,WEIN,20160330,271.02299999999997
48314,RTNB,20160330,30.589000000000002
19017,NAOV,20160330,1.983
6513,IPDN,20160330,41.428000000000004
16616,STKS,20160330,56.04600000000001
16516,CLDN,20160330,33.885999999999996
16360,SEII,20160330,94.609
50229,IGXT,20160330,8.916
14550,AEYE,20160330,5.346
5528,MRNA.1,20160330,7.595
14627,OROE,20160330,0.723
50602,ZGSI,20160330,3.465
60712,CDTI,20160330,25.101999999999997
60601,MDGS,20160330,12.155
15078,CCPT,20160330,4582.1990000000005
15342,MBII,20160330,71.767
15386,DSS,20160330,15.657
50346,HENC,20160330,16.387
15571,RIHT,20160330,0.436
60593,AKER,20160330,8.272
54947,VUZI,20160330,19.563
15649,AZURQ,20160330,567.225
15896,IMNP,20160330,36.184
49971,ISCO,20160330,7.138
16105,CRSXF,20160330,202.86
49900,WCRS,20160330,56.185
49796,ARNI,20160330,0.361
49726,SNMP,20160330,473.39099999999996
54034,USEL,20160330,24.319000000000003
16296,PROP,20160330,12.847999999999999
19153,GGROU,20160330,28.613000000000003
36093,BRTX,20160330,2.017
54888,BLNK,20160330,5.127999999999999
1949,TCI,20160330,1110.204
37557,EMX,20160330,36.580999999999996
39390,MCUJF,20160330,15.36
57138,ABHD,20160330,1.281
39467,ATLC,20160330,280.72900000000004
33643,KDUS,20160330,41.905
37471,FGOVF,20160330,32.171
57939,IZEA,20160330,21.539
39483,CZBS,20160330,388.62
33747,BSIRY,20160330,1730.3139999999999
33771,AMAR,20160330,0.11699999999999999
39691,NMXS,20160330,1.2009999999999998
56683,TRCH,20160330,9.187999999999999
37399,BWMG,20160330,1.053
37350,FPPP,20160330,10.52
34681,PFTI,20160330,1.429
56977,WBKC,20160330,417.81300000000005
58139,MEEC,20160330,7.315
58241,YGYI,20160330,62.785
27442,BOMN,20160330,23.785
34019,ERS,20160330,248.53599999999997
37265,CTDH,20160330,4.757
58500,6840B,20160330,466.35900000000004
34325,ISSM.1,20160330,2.352
34338,HPTO,20160330,2.734
34464,DPW,20160330,5.099
40218,USNU,20160330,7.386
34581,MDSYF,20160330,32.847
34605,CEA,20160330,30564.697999999997
33271,PWVI,20160330,0.303
39303,FVRG,20160330,7.781000000000001
57849,FPMI,20160330,0.975
28568,SDI,20160330,23.513
41207,FOSI,20160330,6.827000000000001
29819,SYPR,20160330,68.112
29871,BFRE,20160330,0.146
38114,IDXG,20160330,67.712
57151,PBSK,20160330,435.088
38195,HWBK,20160330,1200.921
30668,AASP,20160330,0.5670000000000001
37860,YZCAY,20160330,21993.868
37806,OVTZ,20160330,0.193
38651,LIME,20160330,57.566
38710,RIBT,20160330,33.635
31114,TAIT,20160330,18.049
37771,TEUM,20160330,25.392
31917,AMNL,20160330,8.339
31949,CICN,20160330,3.1689999999999996
31957,ATEA,20160330,11.421
38833,IFUE,20160330,2.354
37675,AXXDF,20160330,190.051
32525,BDR,20160330,16.23
32579,NYMX,20160330,0.7120000000000001
28888,PRKR,20160330,10.373
38921,NTIP,20160330,30.381
39039,CTEK,20160330,22.869
32816,PAYD,20160330,0.499
32824,TGC,20160330,12.003
28608,QMCI,20160330,2.41
32917,SGRP,20160330,43.406000000000006
40429,TKOI,20160330,10.978
28223,ATRM,20160330,13.49
29843,APHB,20160330,31.493000000000002
34697,EGI,20160330,61.662
36545,BDMS,20160330,21.846999999999998
34814,BKYI,20160330,20.416
41159,MAG,20160330,160.264
35889,ECTE,20160330,0.805
40915,CSTI,20160330,27.665
35426,OMEX,20160330,6.912999999999999
36053,MHTX,20160330,12.869000000000002
35466,CLGRF,20160330,145.143
37129,ATLRF,20160330,235.847
41135,QBAK,20160330,8.727
36257,PFHOD,20160330,5.517
27112,CAPS,20160330,1.767
405,AMS,20160329,54.114
33715,WHLM,20160329,43.77
37850,WPRT,20160329,209.65200000000002
33619,EVSNF,20160329,6.792000000000001
23070,ABCP,20160329,69.634
20062,EYEG,20160329,9.508
30813,PRPH,20160329,14.829
19984,VBLT,20160329,39.238
12432,EMIS,20160329,15.81
12286,HNR,20160329,47.781000000000006
12160,5685B,20160329,10059.783000000001
3480,6283B,20160329,281.502
42909,PRXG,20160329,119.428
23716,WTT,20160329,34.705999999999996
19918,AST,20160329,66.97800000000001
45729,9470B,20160329,7788.395
45417,GOL,20160329,2618.745
40867,XTGRF,20160329,2.492
33731,CHBH,20160329,797.4119999999999
38953,SPIN,20160329,5.359
42917,CREG,20160329,316.875
21432,AAU,20160329,27.614
27954,MAGS,20160329,74.99600000000001
52001,ADGE,20160329,34.023
57130,GEVO,20160329,103.12799999999999
54543,VTNR,20160329,95.339
58069,NCPCF,20160329,44.656000000000006
37495,KIQ,20160329,16.158
20396,JAGX.1,20160329,12.405
21801,CKX,20160329,14.157
20903,DPDW,20160329,28.538
21005,EHIC,20160329,1204.255
37616,NAK,20160329,113.956
42490,NVCN,20160329,61.228
20943,UPLD,20160329,122.414
4526,KMTUY,20160329,22202.835
20919,CRBP,20160329,12.875
21964,STDY,20160329,35.23
46155,XPLT,20160329,19.526
50805,SD,20160329,2991.155
37596,PNCKF,20160329,1.797
37177,BEVFF,20160329,220.05599999999998
57833,GLDLF,20160329,17.039
20466,IAIC,20160329,4.118
20879,NEOT,20160329,40.111999999999995
57483,SSNF,20160329,157.828
33066,HEB,20160329,22.804000000000002
3873,HPHW,20160329,17.846
49852,YTEN,20160329,17.088
41935,SNP,20160329,222780.728
24651,GBT,20160329,153.07399999999998
13257,AAME,20160329,314.603
16225,SPEX,20160329,13.694
13072,RSPI,20160329,0.146
54920,KGJI,20160329,469.616
6081,PFIN,20160329,70.578
15218,WPT,20160329,206.423
52166,NPD,20160329,250.36
44210,FCCN,20160329,0.004
10621,PED,20160329,64.653
10318,ONDOF,20160329,3141.5959999999995
58337,ARGS,20160329,31.131
44819,MJNA,20160329,144.562
17225,NRXGQ,20160329,23.046
44397,REEMF,20160329,5.287000000000001
19606,ZSAN,20160329,45.336999999999996
25638,MPVD,20160329,421.163
17513,CBAY,20160329,43.07899999999999
17545,EGDW,20160329,135.375
17746,ORPN,20160329,20.516
477,ANDR,20160329,8.711
33910,AEZS,20160329,51.498000000000005
41503,ZIVO,20160329,0.073
27340,SDON,20160329,0.003
44149,FNEC,20160329,0.002
7228,0173A,20160329,9894.0
26367,GCP,20160329,833.1
48663,TRTC,20160329,9.165
26108,PRHR,20160329,4.187
48731,TGLS,20160329,316.199
59130,XRDC,20160329,49.163000000000004
40477,FSI,20160329,14.142999999999999
7996,TNLX,20160329,12.99
30523,CPHC,20160329,45.341
44273,AEE2,20160329,1230.0
25097,APTO,20160329,15.354000000000001
24841,RENFF,20160329,146.119
44967,DYAI,20160329,76.667
54969,PPSI,20160329,66.939
52953,RKSCF,20160329,4.84
48149,RHE,20160329,171.985
52754,TRXD,20160328,2.028
57529,NSPR,20160328,5.778
55704,QFORQ,20160328,37.154
55371,NVFY,20160328,89.74799999999999
48069,ALXA,20160328,14.731
36233,NJMC,20160328,7.825
48791,GPCMQ,20160328,5.205
53876,KANP,20160328,131.127
19910,MOLGY,20160328,111.366
22074,VRAY,20160328,52.157
57997,7275B,20160328,253.09099999999998
18539,ICON,20160328,2521.998
25055,CVU,20160328,116.713
21845,QPAC,20160328,351.11199999999997
48695,INLX,20160328,1.4180000000000001
14297,RBNC,20160328,876.404
60000,BYDDY,20160328,17827.928
24521,VBIV,20160328,29.551
24456,LPAD,20160328,26.127
15191,ONTX,20160328,23.445
15402,ECIGQ,20160328,95.314
38889,WMTM,20160328,1.534
15111,TGEN,20160328,21.090999999999998
57209,CRBO,20160328,32.708
50105,TURV,20160328,47.888999999999996
50374,HQCL,20160328,2547.5
46725,CNTF,20160328,389.968
18277,LENS,20160328,23.406999999999996
32509,SMID,20160328,18.85
39823,DDXSQ,20160328,13.155
58896,INLB,20160328,0.077
51763,LIXT,20160328,0.598
38203,CNRD,20160328,166.954
41887,BAA,20160328,871.7310000000001
40658,BAYK,20160328,456.296
16576,DTLA.P,20160328,2798.01
23468,AQMS,20160328,47.276
33675,RCAR,20160328,0.561
47804,GNOW,20160328,21.085
52921,0055B,20160328,1030.859
59410,VCO,20160328,1394.309
51602,RILY,20160328,132.42
35317,HMNY,20160328,2.9389999999999996
41634,ERMS,20160328,2.6430000000000002
51512,COYNQ,20160328,9.874
22751,GPIA,20160328,173.554
54747,CCM,20160328,555.964
55430,SMGI.2,20160328,1.003
45856,BXC,20160328,513.1419999999999
47756,EVK,20160328,228.71900000000002
23695,WYIG,20160328,50.835
33436,CASI,20160328,5.8260000000000005
35873,CPFH,20160328,4.551
53173,FESLQ,20160328,412.42699999999996
46083,FSNN,20160328,105.75200000000001
41984,VBFC,20160328,419.941
59362,SID,20160328,12287.518999999998
46064,CHMD,20160328,7.019
48386,MLIXF,20160328,1.517
46066,CHMD,20160328,0.034
46065,CHMD,20160328,7.25
42515,FENC,20160328,1.0190000000000001
21283,UTGN,20160325,377.227
38825,TGLO,20160325,0.026000000000000002
19302,FZMD.1,20160325,0.435
48547,ZNDX,20160325,0.001
18863,MET1,20160325,449520.0
15985,CANN,20160325,3.6830000000000003
18937,MET2,20160325,202362.0
49367,RHNO,20160325,404.667
17304,SINC.1,20160325,1.462
38019,SOCB,20160325,502.81
47281,SCGY,20160325,0.573
15792,INVS,20160325,1.5290000000000001
47187,VSCP,20160325,7.097
50987,AVOI,20160325,0.091
33109,ALJJ,20160325,201.738
44241,OPHC,20160325,127.478
10269,AWGI,20160325,0.136
24968,TMPS,20160325,4.862
44461,LBBB,20160325,151.40200000000002
28332,MATN,20160325,27.453000000000003
14309,BHRB,20160325,2665.19
51685,SBFM,20160325,0.6729999999999999
27906,LINK,20160325,7.562
59293,SBS,20160325,8513.276
21870,OKRGQ,20160325,5.675
55678,WKHS,20160325,14.642000000000001
54061,HEWA,20160325,0.966
34286,CMOH,20160325,341.09
34301,CDOM,20160325,13.876
32699,IDSA,20160325,19.434
8143,UNAM,20160325,140.17
15087,FNJN,20160325,9.2
45425,KZ,20160325,418.707
49335,WRN,20160324,34.027
40095,AGI,20160324,2462.2
54985,DQ,20160324,660.8510000000001
19441,SLNO,20160324,8.201
49449,3LBCP,20160324,435.865
26556,LEXEA,20160324,1125.593
47991,XRA,20160324,16.289
61079,CYAD,20160324,173.22799999999998
43065,DISH1,20160324,5304.556
10640,SNGX,20160324,7.3870000000000005
56820,JTPY,20160324,148.789
40843,GIGM,20160324,81.195
24730,HAMPQ,20160324,37.867
36356,TALN,20160324,19.265
30515,CDOR,20160324,143.871
53012,CDNA,20160324,55.638000000000005
41167,KIRY,20160324,0.003
8252,UG,20160324,15.687999999999999
27292,RELV,20160324,24.261
25843,AXSM,20160324,49.076
18459,MTBC,20160324,26.677
55087,SOGCQ,20160324,797.721
34111,SPYR,20160324,7.702999999999999
17521,HEAR,20160324,173.851
37294,SA,20160324,217.15900000000002
25653,DMTX,20160324,133.269
53261,HPJ,20160324,134.204
25519,CLAC,20160324,325.901
15274,SLNN,20160324,0.746
17296,EBIO,20160324,36.825
29572,GPIC,20160324,77.244
16661,REPH,20160324,138.697
43499,COSIQ,20160324,41.261
35357,INIS,20160324,11.243
59543,HKTVY,20160324,312.085
42320,CEO,20160324,102559.82
28526,CKPT,20160324,50.653999999999996
46203,AMTX,20160324,83.141
56721,RVEN,20160324,40.938
41833,VRML,20160324,20.96
14074,SPVNF,20160324,11.767999999999999
45558,FCLF,20160324,654.874
4830,LGL,20160324,15.802999999999999
21651,HTGM,20160324,39.446999999999996
21120,UNIR,20160324,58.273999999999994
20675,VIVE,20160324,11.494000000000002
38783,XBKS,20160324,2065.94
13391,CIA,20160324,1484.04
35738,SNSGF,20160324,0.035
45791,WISH,20160324,16.283
45593,CYCC,20160324,24.764
49624,HIL,20160324,442.56300000000005
47854,CCNI,20160324,26.121
49718,CELH,20160324,15.265999999999998
16392,OCIP,20160324,733.61
60896,SBBP,20160324,97.33
31989,WINT,20160324,44.376999999999995
38993,PYDS,20160324,68.35600000000001
12774,IVPAF,20160324,1022.578
3543,PXFG,20160324,14.595
22777,CRCUF,20160324,11.940999999999999
18141,PGSC,20160323,2.166
50574,IMMY,20160323,14.130999999999998
53601,MNGA,20160323,17.761
53992,ADMP,20160323,12.062000000000001
4470,IHRC,20160323,570.038
14796,0186A,20160323,1029.654
34557,ELTK,20160323,25.419
54928,MRIC,20160323,10.103
17635,RESN,20160323,7.567
14643,WPTIF,20160323,751.8589999999999
14370,ADMA,20160323,23.715
33042,ELLO,20160323,160.327
36582,CAPC,20160323,8.773
35841,CTIB,20160323,41.805
17233,CXRX,20160323,5276.062
49876,ROSG,20160323,22.423000000000002
13478,OAKS,20160323,2498.367
3602,HMG,20160323,32.225
37503,KLDX,20160323,283.849
16967,CELP,20160323,192.687
30889,MYMX,20160323,12.714
12464,5293B,20160323,13.222999999999999
50450,REED,20160323,19.851
18312,PETV,20160323,0.763
43850,ICTV,20160323,4.28
27729,NTZ,20160323,379.39099999999996
43337,0215B,20160323,603.734
41095,PTR,20160323,369545.834
40126,SWKH,20160323,180.487
18782,GLRI,20160323,22.264
23415,RHDGF,20160323,391.394
25667,AKTX,20160323,69.89399999999999
22145,AAPCF,20160323,81.279
43459,RIOT,20160323,20.862
19318,SPKE,20160323,162.234
28356,FTEK,20160323,76.01100000000001
25265,ACRS,20160323,94.07600000000001
48015,AXU,20160323,74.096
25301,NAVB,20160323,14.965
25584,CERC,20160323,21.658
44305,SPHS,20160323,8.892000000000001
60064,LFC,20160323,377954.70700000005
48458,NMGGF,20160323,4.269
60016,CHA,20160323,97187.47099999999
26100,EGO,20160323,5464.323
27316,SCON,20160323,14.365
29757,ITXN,20160323,309.403
20793,PANL,20160323,366.963
21037,ITEK,20160323,113.321
26674,GPN.P,20160323,10408.876
58564,LIQT,20160323,28.074
59960,OTIV,20160323,28.662
55930,BCYP,20160322,1.9569999999999999
56380,PGLC,20160322,34.594
59663,PBR,20160322,230521.0
57989,LCTC,20160322,7.704
35458,ESLT,20160322,4126.558
28396,JAGGF,20160322,183.40900000000002
21448,PIRS,20160322,33.95
10461,MAMP,20160322,0.336
59065,PLTYF,20160322,168.097
36484,0084A,20160322,1082.013
47772,LPTN,20160322,11.612
60544,GLPG,20160322,480.526
44921,INTX,20160322,70.03
25017,PBOX,20160322,6.6
39093,CFBK,20160322,351.293
34903,WILC,20160322,107.46700000000001
39521,CUMD,20160322,226.42700000000002
35611,INVE,20160322,53.896
34919,MTSL,20160322,22.024
26542,MGP,20160322,7793.639
25365,PESI,20160322,83.065
9482,SVCBY,20160322,18035.391
10469,RCPIQ,20160322,19.547
43081,ACH,20160322,29218.137000000002
17738,GLMD,20160322,24.263
35881,RBYCF,20160322,47.379
48208,LUNA,20160322,58.132
23222,LBCC,20160322,3.753
6644,PGAI,20160322,0.867
40485,IDN,20160322,18.473
30293,HNP,20160322,47680.749
53417,STRI,20160322,53.916000000000004
17698,DPRX,20160322,32.408
13608,XONE,20160322,107.958
33348,BOSC,20160322,16.825
25851,NRE,20160322,2683.05
40891,3RPBIF,20160321,8.531
5616,CRMZ,20160321,14.024000000000001
46677,CIFC,20160321,1747.203
12798,YY,20160321,1131.254
21866,BLPH,20160321,38.409
11766,PWX,20160321,114.15700000000001
50057,RRM,20160321,163.85299999999998
2752,ENZN,20160321,22.89
9955,VRTC,20160321,0.29
23014,CCT,20160321,4045.125
21587,HLG,20160321,213.783
35563,AMEN,20160321,9.926
21699,GRTD,20160321,0.865
41479,MBT,20160321,8931.677
41487,IGOI,20160321,8.073
61039,FRO,20160321,2886.6540000000005
7148,SVT,20160321,34.374
56235,CCIH,20160321,404.245
15969,CPXX,20160321,25.635
18929,LMB,20160321,46.199
1592,CVR,20160321,30.123
38552,LEU,20160321,820.7
10678,CMCL,20160321,72.83800000000001
60314,BMNM,20160321,177.055
60452,CPL,20160321,10237.282
9956,VRTC,20160321,0.218
57337,LKM,20160321,802.1419999999999
28271,FLL,20160321,142.77
12884,GMRE,20160321,65.329
22416,RTTR,20160321,16.04
12247,WWR,20160318,56.966
39205,AUPH,20160318,33.567
22257,BNKL,20160318,7.2379999999999995
60856,KTOV,20160318,10.812000000000001
43145,HUSA,20160318,5.56
14532,NEEB,20160318,168.265
55822,BHOR,20160318,307.802
26632,NWL.P,20160318,31284.0
34757,ELP,20160318,7311.307
14533,NEEB,20160318,144.726
23632,JP,20160318,241.68400000000003
60676,HCM,20160318,229.75400000000002
